:START_ID,:END_ID,:TYPE,source_file,evidence
大熊猫,秦岭山系,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,而现在我们只能在秦岭山系、岷山山系、邛崃山系、凉山和大、小相岭山系找到它们。
大熊猫,岷山山系,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,而现在我们只能在秦岭山系、岷山山系、邛崃山系、凉山和大、小相岭山系找到它们。
大熊猫,邛崃山系,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,而现在我们只能在秦岭山系、岷山山系、邛崃山系、凉山和大、小相岭山系找到它们。
大熊猫,凉山,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,而现在我们只能在秦岭山系、岷山山系、邛崃山系、凉山和大、小相岭山系找到它们。
大熊猫,大相岭山系,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,而现在我们只能在秦岭山系、岷山山系、邛崃山系、凉山和大、小相岭山系找到它们。
大熊猫,小相岭山系,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,而现在我们只能在秦岭山系、岷山山系、邛崃山系、凉山和大、小相岭山系找到它们。
大熊猫,四川,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,栖息地横跨川、陕、甘3省的49个县
大熊猫,陕西,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,栖息地横跨川、陕、甘3省的49个县
大熊猫,甘肃,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,栖息地横跨川、陕、甘3省的49个县
大熊猫,49个县,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,栖息地横跨川、陕、甘3省的49个县
大熊猫,1864只,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,据第四次全国大熊猫野外种群调查结果，野生大熊猫仅有1864只
野生大熊猫,75%,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,其中大约75%分布于四川境内。
大熊猫,258万公顷,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,栖息地面积258万公顷。
全国,67个,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,截止2014年，全国已建立大熊猫自然保护区67个，比三调时增加27个。
大熊猫,46.2%,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,但仍有46.2%的栖息地、33.2%的种群仍然在自然保护区体系外。
大熊猫,33.2%,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,但仍有46.2%的栖息地、33.2%的种群仍然在自然保护区体系外。
大熊猫,633只,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,截止2020年，全世界圈养单位共圈养熊猫633只
成都大熊猫繁育研究基地,215只,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,成都大熊猫繁育研究基地圈养熊猫215只。
大熊猫,卧龙中国保护大熊猫研究中心,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,能够经常维持10只以上饲养种群的单位目前仅有卧龙中国保护大熊猫研究中心、成都大熊猫繁育研究基地、陕西省珍惜野生动物抢救饲养研究中心和北京动物园4家。
大熊猫,成都大熊猫繁育研究基地,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,能够经常维持10只以上饲养种群的单位目前仅有卧龙中国保护大熊猫研究中心、成都大熊猫繁育研究基地、陕西省珍惜野生动物抢救饲养研究中心和北京动物园4家。
大熊猫,陕西省珍惜野生动物抢救饲养研究中心,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,能够经常维持10只以上饲养种群的单位目前仅有卧龙中国保护大熊猫研究中心、成都大熊猫繁育研究基地、陕西省珍惜野生动物抢救饲养研究中心和北京动物园4家。
大熊猫,北京动物园,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,能够经常维持10只以上饲养种群的单位目前仅有卧龙中国保护大熊猫研究中心、成都大熊猫繁育研究基地、陕西省珍惜野生动物抢救饲养研究中心和北京动物园4家。
大熊猫,日本和歌山白浜野生动物园,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,此外，在日本和歌山白浜野生动物园、美国亚特兰大动物园等40余家圈养保护机构中也生活有大熊猫。
大熊猫,美国亚特兰大动物园,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,此外，在日本和歌山白浜野生动物园、美国亚特兰大动物园等40余家圈养保护机构中也生活有大熊猫。
大熊猫,40余家,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫分布和现状 - 成都大熊猫繁育研究基地.md,此外，在日本和歌山白浜野生动物园、美国亚特兰大动物园等40余家圈养保护机构中也生活有大熊猫。
始熊猫,云南禄丰,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,迄今所发现的最古老大熊猫成员——始熊猫的化石出土于我国云南禄丰和元谋两地，地质年代约为800万年前中新世晚期。
始熊猫,云南元谋,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,迄今所发现的最古老大熊猫成员——始熊猫的化石出土于我国云南禄丰和元谋两地，地质年代约为800万年前中新世晚期。
始熊猫,800万年前,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,迄今所发现的最古老大熊猫成员——始熊猫的化石出土于我国云南禄丰和元谋两地，地质年代约为800万年前中新世晚期。
大熊猫,大熊猫,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,《毛诗》称白羆（p）
大熊猫,大熊猫,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,《峨眉山志》称貔貅
大熊猫,阿尔芒·戴维神父,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,1869年3月，法国博物学家阿尔芒·戴维神父……在四川雅安宝兴县的邓池沟（穆坪）教堂附近科学考察时，发现了当地人称为白熊、花熊的踪迹。
大熊猫,四川雅安宝兴县邓池沟,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,1869年3月，法国博物学家阿尔芒·戴维神父……在四川雅安宝兴县的邓池沟（穆坪）教堂附近科学考察时，发现了当地人称为白熊、花熊的踪迹。
大熊猫,四川雅安宝兴县穆坪,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,1869年3月，法国博物学家阿尔芒·戴维神父……在四川雅安宝兴县的邓池沟（穆坪）教堂附近科学考察时，发现了当地人称为白熊、花熊的踪迹。
大熊猫,1869年4月1日,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,通过当地猎人的帮助，4月1日，他采集到白熊标本……
大熊猫,阿尔封斯·米勒·爱德华兹,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,他把标本和骨骼运到法国，经巴黎自然历史博物馆科学家阿尔封斯·米勒·爱德华兹鉴定，‘黑白熊’是一个新物种，定名为‘猫熊’
大熊猫,大熊猫,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,他把标本和骨骼运到法国，经巴黎自然历史博物馆科学家阿尔封斯·米勒·爱德华兹鉴定，‘黑白熊’是一个新物种，定名为‘猫熊’
大熊猫,1869年,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,鉴定报告发表在1869年《巴黎自然历史博物馆之新文档》第五卷
大熊猫,巴黎自然历史博物馆,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫历史 - 成都大熊猫繁育研究基地.md,鉴定报告发表在1869年《巴黎自然历史博物馆之新文档》第五卷
大熊猫幼仔,120克,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,初生熊猫幼仔体重仅是它母亲体重的千分之一，平均体重仅120克左右，最轻的为51克，最重的为225克。
大熊猫幼仔,51克,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,初生熊猫幼仔体重仅是它母亲体重的千分之一，平均体重仅120克左右，最轻的为51克，最重的为225克。
大熊猫幼仔,225克,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,初生熊猫幼仔体重仅是它母亲体重的千分之一，平均体重仅120克左右，最轻的为51克，最重的为225克。
大熊猫幼仔,千分之一,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,初生熊猫幼仔体重仅是它母亲体重的千分之一，平均体重仅120克左右，最轻的为51克，最重的为225克。
大熊猫幼仔,免疫系统,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,粉色的皮肤上长着白毛，眼睛和耳朵还没有发育完全，免疫系统的也还未发育完善。
大熊猫幼仔,眼睛,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,粉色的皮肤上长着白毛，眼睛和耳朵还没有发育完全，免疫系统的也还未发育完善。
大熊猫幼仔,耳朵,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,粉色的皮肤上长着白毛，眼睛和耳朵还没有发育完全，免疫系统的也还未发育完善。
大熊猫幼仔,肩带,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一到两周：肩带、四肢和耳朵渐渐变黑。
大熊猫幼仔,四肢,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一到两周：肩带、四肢和耳朵渐渐变黑。
大熊猫幼仔,耳朵,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一到两周：肩带、四肢和耳朵渐渐变黑。
大熊猫幼仔,黑白相间的毛,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一个月：长出黑白相间的毛，变得更像妈妈了。体重1~2公斤，还不能行走。
大熊猫幼仔,1~2公斤,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一个月：长出黑白相间的毛，变得更像妈妈了。体重1~2公斤，还不能行走。
大熊猫幼仔,不能行走,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一个月：长出黑白相间的毛，变得更像妈妈了。体重1~2公斤，还不能行走。
大熊猫幼仔,睁眼,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,六到八周：可以睁眼。
大熊猫幼仔,爬动,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,三个月：可以慢慢的爬动了。
大熊猫幼仔,自由行走,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,半岁：可以自由行走，开始学吃竹子。
大熊猫幼仔,竹子,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,半岁：可以自由行走，开始学吃竹子。
大熊猫幼仔,恒牙,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一岁：开始长出恒牙。
大熊猫幼仔,独立生活,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,一岁半：离开母亲，独立生活。
大熊猫亚成年,竹类,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,亚成年：一岁半到性成熟前为亚成年阶段……这一阶段大熊猫的食物从营养丰富的奶为主逐渐过渡到以高纤维、低营养的竹类为主。
大熊猫亚成年,生理成熟,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,亚成年：一岁半到性成熟前为亚成年阶段……生理和心理上也逐渐成熟，即将开始繁育后代。
大熊猫亚成年,心理成熟,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,亚成年：一岁半到性成熟前为亚成年阶段……生理和心理上也逐渐成熟，即将开始繁育后代。
大熊猫,玩耍,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,大熊猫在1~3岁期间是最为活跃的时期，每天除了采食外，大部分时间都在玩耍、探索和爬树。
大熊猫,探索,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,大熊猫在1~3岁期间是最为活跃的时期，每天除了采食外，大部分时间都在玩耍、探索和爬树。
大熊猫,爬树,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,大熊猫在1~3岁期间是最为活跃的时期，每天除了采食外，大部分时间都在玩耍、探索和爬树。
成年大熊猫,160~180厘米,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,成年：体长约160~180厘米，体重约80~150公斤。
成年大熊猫,80~150公斤,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫生长发育 - 成都大熊猫繁育研究基地.md,成年：体长约160~180厘米，体重约80~150公斤。
大熊猫,金丝猴,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,熊猫的近邻主要有金丝猴、扭角羚、小熊猫、毛冠鹿等。
大熊猫,扭角羚,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,熊猫的近邻主要有金丝猴、扭角羚、小熊猫、毛冠鹿等。
大熊猫,小熊猫,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,熊猫的近邻主要有金丝猴、扭角羚、小熊猫、毛冠鹿等。
大熊猫,毛冠鹿,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,熊猫的近邻主要有金丝猴、扭角羚、小熊猫、毛冠鹿等。
金丝猴、扭角羚、小熊猫、毛冠鹿、大熊猫,一百万到几百万年以前,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,它们都是一百万到几百万年以前的古老动物。
金丝猴、扭角羚、小熊猫、毛冠鹿、大熊猫,我国西南高山深谷,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,它们都有效地借助于我国西南高山深谷的有利地形而幸存至今。
金丝猴、扭角羚、小熊猫、毛冠鹿、大熊猫,营养分工,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,通过长期共存，协调地共同生活于同一区域，但各自占有自己的空间，在营养上有分工，昼夜活动和季节上也参差协调，通过食物作为联系的纽带，组成一个较为稳定的动物群。
金丝猴、扭角羚、小熊猫、毛冠鹿、大熊猫,同一区域,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,通过长期共存，协调地共同生活于同一区域，但各自占有自己的空间，在营养上有分工，昼夜活动和季节上也参差协调，通过食物作为联系的纽带，组成一个较为稳定的动物群。
小熊猫,野樱桃、花揪,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,大熊猫在秋季爱吃竹叶，这时小熊猫却主要是吃野樱桃、花揪等各种野果；
小熊猫,小径竹笋,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,大熊猫在春季和夏季爱吃较大径的竹笋，而小熊猫则主要吃大熊猫不吃的小径竹笋；
小熊猫,较低部位的竹叶,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,大熊猫多吃竹子上部的枝叶，小熊猫采食在较低部位的竹叶；
小熊猫,陡峭的阳坡,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,大熊猫采食地点多在平缓的阴坡，而小熊猫多在陡峭的阳坡采食。
金丝猴,郁郁葱葱的树冠,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,它们在熊猫家园里所占有的空间主要是在郁郁葱葱的树冠以及树的幼芽嫩叶，和挂着附生的丝状地衣松萝，以及树皮上附生的块状的地衣等为食。
金丝猴,幼芽嫩叶,RELATED_TO,D:\anyclaw\docs\熊猫知识\【熊猫知识】大熊猫的朋友 - 成都大熊猫繁育研究基地.md,它们在熊猫家园里所占有的空间主要是在郁郁葱葱的树冠以及树的幼芽嫩叶，和挂着附生的丝状地衣松萝，以及树皮上附生的块状的地衣等为食。
